years:,40Y,39.5Y,39Y,38.5Y,38Y,37.5Y,37Y,36.5Y,36Y,35.5Y,35Y,34.5Y,34Y,33.5Y,33Y,32.5Y,32Y,31.5Y,31Y,30.5Y,30Y,29.5Y,29Y,28.5Y,28Y,27.5Y,27Y,26.5Y,26Y,25.5Y,25Y,24.5Y,24Y,23.5Y,23Y,22.5Y,22Y,21.5Y,21Y,20.5Y,20Y,19.5Y,19Y,18.5Y,18Y,17.5Y,17Y,16.5Y,16Y,15.5Y,15Y,14.5Y,14Y,13.5Y,13Y,12.5Y,12Y,11.5Y,11Y,10.5Y,10Y,9.5Y,9Y,8.5Y,8Y,7.5Y,7Y,6.5Y,6Y,5.5Y,5Y,4.5Y,4Y,3.5Y,3Y,2.5Y,2Y,1.5Y,1Y,6M
1999-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.447795973312761,4.4605496447257025,4.472603972978615,4.483935913679422,4.494523034976547,4.504343585618993,4.513376606694846,4.521603104478433,4.529008453625092,4.535583392616674,4.541324695716196,4.546235946785956,4.550328435287423,4.553622196816362,4.556146966246197,4.557942258723688,4.559058117119934,4.559556656653336,4.559512952449273,4.559014928478116,4.558164978000739,4.557082444723803,4.555905141075776,4.554786977930028,4.553897375064438,4.553413688416794,4.553513301254238,4.554361373682719,4.556089909222969,4.558778678905602,4.562447210685379,4.567056703722752,4.572508870561627,4.578681357007637,4.58546586114801,4.592823989436734,4.600840221836,4.609762764584651,4.620009372877797,4.632140862171892,4.646805205569686,4.664668992553216,4.686392796561125,4.712621286426005,4.743969630929699,4.780805940459046,4.822434220372418,4.865472225173206,4.903448213442803,4.958347266314629
1999-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.448123994870486,4.461499065002635,4.474179404316406,4.486137191381716,4.497344221118251,4.507771862167652,4.517391019065731,4.5261728089291,4.534090738637694,4.54112168839333,4.547246341596156,4.552449672434193,4.5567215104606795,4.560057196738889,4.562458427923591,4.56393477688195,4.564505323246529,4.564200133149068,4.563062820163786,4.561155470840705,4.558562695575843,4.555395526538271,4.551796030394672,4.547940515508305,4.5440404183991445,4.540330664566228,4.537052757627259,4.534441199362658,4.532696568108238,4.531961288520988,4.53230682235492,4.533736418131173,4.536178697258654,4.5395086914508616,4.54358175981986,4.5482716039914415,4.55351608879756,4.559356025368329,4.565939601114002,4.5734927602812325,4.582259533582938,4.592415887703342,4.604005385372094,4.6168920944135845,4.630747308927902,4.6449921427170136,4.658539304240422,4.669612043052024,4.678865001039479,4.727137597987333
1999-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.465857180725431,4.475441245648379,4.484632824598737,4.493419542364784,4.501789554889353,4.509731608286997,4.517235106982368,4.524290448241698,4.530890309201797,4.537030492550692,4.542710333791217,4.547933154166005,4.5527067850969205,4.557044177668748,4.5609640957026825,4.564491710372453,4.567659271942842,4.570507155015676,4.573085786580814,4.575460577582465,4.577716186265148,4.579959897480953,4.5823256378306265,4.584977637259643,4.588112466839245,4.591951775671719,4.596724640340683,4.60265671570953,4.60994623102595,4.618741066733427,4.629124221041785,4.641116280848,4.654671487825036,4.669690002312721,4.686050875568112,4.703640864805398,4.722392035568612,4.742314503852102,4.763498363211643,4.786075647627178,4.810150403566004,4.835672826290741,4.862300932991763,4.889211891047419,4.914872830738304,4.936624511640304,4.9501225706142735,4.949408182692768,4.9313203062510125,4.919933048245875
1999-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68143580180544,4.691538407832217,4.701338708853793,4.710830099571736,4.72000712482623,4.728865607389267,4.737402793184156,4.745617544353917,4.753510896884599,4.761086747199399,4.768352255645893,4.775318264948233,4.781999784730368,4.788416554610623,4.79459368902281,4.800562183864153,4.806359361373982,4.81202975949498,4.81762639754692,4.823213873149582,4.8288722110099735,4.834699721128351,4.840816243732746,4.847364745431205,4.854506848248959,4.8624153510205295,4.8712571900981,4.881183010010164,4.892308951860108,4.904698163326425,4.918340985249321,4.9331473680040165,4.948939011671582,4.965448803668879,4.982344675204989,4.999249268211212,5.015771120582932,5.031527967739299,5.0461419770643205,5.059196447676183,5.07015804750647,5.078267745054742,5.082406294857956,5.080947107036949,5.0716145878034595,5.051241167350833,5.01593394949489,4.963875009520064,4.910179495682413,4.922461179790758
1999-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.460464582275012,4.469842063995774,4.479697644319827,4.490061530686333,4.500966572127178,4.512448552777276,4.524546525409007,4.5373031255444065,4.550763511576884,4.5649732187301755,4.579977788982275,4.59582277148611,4.612553723513629,4.63021621155295,4.648855775037551,4.668516383700657,4.689236638192496,4.71104806354299,4.733974185176059,4.758033167977565,4.783243160260024,4.809623301621353,4.837193900854911,4.865976715313983,4.895995534095397,4.927272280049861,4.9598101591756025,4.993581399136592,5.028511216037182,5.064460008596935,5.101204158950024,5.138429302578389,5.175730279546565,5.212606374989446,5.24848591289482,5.282737207367267,5.314681596215043,5.343594817725678,5.368676399222564,5.388967950823109,5.403212015280284,5.409616982822218,5.405525136111864,5.387066847554353,5.348808010411074,5.283123326012471,5.179909261191719,5.02954484257956,4.84281299980718,4.725103150935112
1999-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.417325108006905,4.431362042239906,4.446352767520778,4.462343725115329,4.479383442242308,4.497522763845951,4.516815115973877,4.537316760271933,4.559085065832728,4.582173621569621,4.606630440769619,4.632497237362623,4.659808597058645,4.688591014074861,4.718861759984129,4.750626805756395,4.7838765164408175,4.818582284067105,4.854693686294494,4.89214079093453,4.930844502750457,4.970718412286368,5.011667509480217,5.053587650611064,5.096372975647412,5.139922898667859,5.184136534138388,5.228901555478962,5.274083812137153,5.319507572263372,5.364934513393957,5.4100555862765844,5.4544972122141715,5.497819746555562,5.539547343281756,5.579192108663546,5.616277272194375,5.650344436079568,5.680926083938297,5.707478060690463,5.72924945526137,5.745052286224675,5.7528797241130905,5.749386714504601,5.7291795836075226,5.683602984184354,5.598897794437258,5.454573275515003,5.228715799242231,4.963943571265415
1999-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2612939229581475,4.272601771985569,4.284781921928835,4.297878537564148,4.311938007885359,4.327009193239267,4.34314370616118,4.360396223720871,4.378824004837283,4.398484200464648,4.419432679162361,4.441723841404112,4.465410426408726,4.490543287646252,4.51717113092841,4.5453401645959435,4.575092390874277,4.6064622790395005,4.639475035975833,4.674147077647212,4.710491246385859,4.748518673705427,4.788238515814562,4.829657918757721,4.8727862205217125,4.9176407178619685,4.964242844852058,5.0126058125632715,5.062724178172494,5.114551821694728,5.167977870554433,5.222810423613455,5.27877260013477,5.3354908075486485,5.392509423818481,5.449306669747204,5.505314624080326,5.559920709580236,5.612434929399261,5.662024561640221,5.707589768763482,5.747530724778868,5.779329172324391,5.79891238065953,5.799699921740657,5.771044534601591,5.695382850638193,5.543900617076319,5.277848809958766,4.919469078075564
1999-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.446830229794029,4.460755943264366,4.476033568204573,4.492723794853014,4.510888844806573,4.530592641171603,4.551901001917286,4.574881858555898,4.599604766372197,4.6261371790764,4.654541999267429,4.684876913188383,4.717193704363931,4.751537455935667,4.787945620053335,4.826446920687642,4.867059609066419,4.909788543498198,4.9546226774116,5.001533142671236,5.050473580012718,5.10137889267879,5.15416196185978,5.208710743902223,5.264894261143041,5.322568301899865,5.3815736778142735,5.441733890943591,5.502848965390573,5.5646780129391775,5.626915419541816,5.689172170281671,5.750977796403452,5.81177349451054,5.870926253034369,5.9277503749342095,5.9815197395806,6.031472199155916,6.0767885539007915,6.116551992214508,6.149675100519837,6.174756942128727,6.189794243022594,6.191721293200486,6.175747903326605,6.134433679685546,6.056047635016956,5.922090091724388,5.708393605289091,5.415006896522689
1999-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.088470122908458,4.101328836102657,4.115815013438672,4.1320034995849575,4.1499713430923775,4.169798041270027,4.1915658184532125,4.2153599430367645,4.241268408271578,4.2693766247683,4.2997625430417,4.332495391821179,4.367634530447435,4.405228115171278,4.445311543168931,4.487905626702653,4.5330138328243725,4.580617006028986,4.630668604561878,4.683091945015812,4.73778850119686,4.794644491093079,4.8535288062447455,4.914290664883858,4.976768858663847,5.04080627636759,5.106251599328817,5.1729549259790835,5.2407632455185444,5.309505712889363,5.378969962830142,5.44888107218384,5.518899936367415,5.588618669814899,5.657566955724878,5.725232101133199,5.791063994640592,5.854470223847534,5.914784059992996,5.97121241642283,6.022753225874489,6.068047677105105,6.1051022851526335,6.130852071615149,6.140553370105812,6.127034000417099,6.079428548228058,5.980718057462901,5.803102178239772,5.503553564640088
1999-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9218490573169915,3.9338739938035183,3.947138142504255,3.9617093912176564,3.977659880499167,3.9950664761897814,4.014011306380305,4.034582373300876,4.0568740044073,4.080984335668332,4.107011990638895,4.135055728929924,4.165214464107405,4.197587284497116,4.232273477456817,4.269372557113503,4.308983389509408,4.351198188924151,4.396097551838374,4.443748568837745,4.494204845305833,4.547506700656348,4.603679057068326,4.662728715016941,4.724644215040266,4.789398304578088,4.8569457005268,4.9272183334249755,5.00011864516108,5.075503190871941,5.1531615063710525,5.232799357164851,5.314044857106576,5.396458125852405,5.479542501415278,5.562787277542567,5.645689881603199,5.727770047669555,5.808557086005444,5.887541815777976,5.964086354391046,6.03724816015979,6.105459307484759,6.166032533106254,6.214400922298896,6.242969954738512,6.238972905982347,6.179660463851357,6.021226556463953,5.68928280116584
1999-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.233805471165457,4.238575059878463,4.244934399205072,4.252970354966539,4.262775226597488,4.274447350880738,4.288091788009599,4.303821103379783,4.321756028718605,4.342021219259977,4.364737091079053,4.390017805488154,4.417970444469516,4.448694054009045,4.4822785279857165,4.518803300725776,4.558334685764532,4.600912479784743,4.646534991814658,4.695151981980656,4.7466679249246795,4.80095224670633,4.8578359936074715,4.917104948548791,4.9785026186555035,5.041752637813454,5.106564583259218,5.172643116152889,5.239699187855172,5.307451532369233,5.375622351237639,5.443931572293278,5.51210558215749,5.579895035963589,5.64709213343315,5.713565742759024,5.779288798537439,5.844349098543736,5.908939064566153,5.973293119664397,6.037589171507465,6.1017553740433925,6.165158039372452,6.226140881364004,6.281320189718028,6.324511430301419,6.3448206546086485,6.32278688948276,6.2208015925779545,5.83942968912109
2000-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.289705529561105,4.299251820013308,4.310640283041352,4.32395713362909,4.33929106450121,4.356733521427758,4.376379016070213,4.3983254824804865,4.4226746139220365,4.449529123309513,4.47898509029019,4.511129060269162,4.546036776088904,4.583771718223525,4.624383401672035,4.667905380890482,4.714352772269719,4.76371722294737,4.815960140226487,4.871007554652881,4.928751139531755,4.9890584556132875,5.051772726765149,5.116708391829656,5.183650837061105,5.252371517567788,5.3226339302776475,5.394190793050087,5.466780223714757,5.54011822029317,5.613887411230072,5.68772565229992,5.761225779024773,5.83395104213,5.905441622733038,5.975246707534904,6.042949463773598,6.108182963192551,6.170640859069451,6.230056011508747,6.286146728985763,6.338487178437702,6.386262857520117,6.427894905366073,6.460497240061705,6.479049371820091,6.474908608344599,6.43229098365295,6.317503431027098,6.0629413572282
2000-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.189375847606288,4.199927865341778,4.211795733680002,4.2250483136090375,4.239758058406509,4.256001412782862,4.273859266453277,4.293417470998685,4.31476741159031,4.338004658946615,4.363222408539107,4.3905084711611,4.4199445161505695,4.451605241463741,4.485557405427639,4.521858692488249,4.560555918173654,4.601679315459518,4.645236481682317,4.691208529392075,4.739550492711677,4.790203015848636,4.843095719786119,4.89814525898431,4.955254614889356,5.0143209126475705,5.075240292052034,5.137902776002163,5.202184585293804,5.267939045459204,5.334981696535275,5.403076584352252,5.471931323472696,5.541213261787026,5.6105549662515575,5.679586413578098,5.747967148901919,5.815408354794405,5.88169565730752,5.9466859864976565,6.010254462110909,6.072160465481521,6.131811327783257,6.187921196024297,6.238118973625627,6.278471170460597,6.302562523635256,6.299470352463384,6.247564975107277,6.093395223331263
2000-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.210672022657333,4.21959671380076,4.229462329604531,4.240322250698846,4.252233468912311,4.265256988516212,4.279458282183898,4.294907810572428,4.311681614324568,4.329861074303059,4.349528569152391,4.370764740906758,4.393648154875161,4.418255019002879,4.444658856459833,4.472930122101256,4.503135512739554,4.535333819727243,4.569570170009348,4.605873276179227,4.644255633537623,4.684725970402884,4.727296957946422,4.771986244247659,4.818817610412052,4.867827004622258,4.919072886090185,4.972629847277951,5.028569997047164,5.0869504192272865,5.147788590901799,5.2110400395351935,5.276585111670835,5.3442430540335675,5.413776433423558,5.484919693990771,5.557419337110972,5.631056259629188,5.705671400549299,5.781174735311134,5.857502761071595,5.93449252040892,6.011640994751301,6.087712115644812,6.160230337280169,6.224754747517927,6.273429633573378,6.291756535124954,6.249956322194497,6.079854060543071
2000-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.124090482399325,4.131925286883426,4.1409016212435406,4.151082358944594,4.162534241437212,4.175328307933908,4.189540383791113,4.205251637037539,4.222549214335789,4.241526200596046,4.262275990376191,4.284887179322135,4.3094425874507865,4.33601847865964,4.364683650154633,4.395498365779927,4.428512920153421,4.4637614872921745,4.501251289093867,4.540956693890399,4.5828162627292865,4.626746447133477,4.6726531015497415,4.720430498260783,4.769959304360944,4.821113164688691,4.873779996319818,4.927865027587814,4.9832795392006375,5.039934574946719,5.097727079486093,5.156524625354808,5.21615599075696,5.276424721774841,5.337121765677839,5.398050305833053,5.45907097024084,5.520130857835164,5.581289969337952,5.642734684944454,5.704743695792111,5.76758497360942,5.831311342460236,5.895437237508842,5.958584004080639,6.018080347093614,6.06920642559464,6.103207647246298,6.103602589225406,6.044098556379424
2000-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.111903496992193,4.128516944868295,4.145567158209816,4.163101559652831,4.181172073727986,4.1998356270710095,4.219154716843739,4.2391980584697215,4.260041325903457,4.281767610786809,4.304463187667202,4.328211957400084,4.353094483979149,4.379187543604257,4.406563598598952,4.435290181142424,4.465429145677668,4.497034657693646,4.530149017502583,4.564799910418477,4.600998794391262,4.638748505189939,4.67805329022231,4.718920269190007,4.7613600128237135,4.805390132730806,4.851047092674669,4.8983905377400125,4.947494877401034,4.998445532354205,5.051331542337303,5.106233431576212,5.163208881117296,5.222291578411502,5.283492312710438,5.346805892529307,5.41223409053737,5.479796739858908,5.549539377901386,5.621535136064004,5.695846861080991,5.772419384488187,5.850857977731284,5.930040488573561,6.007581599152226,6.079058152901331,6.136495840001071,6.164378856771786,6.1314700646781555,5.993177400359013
2000-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.213607506165751,4.227042274952883,4.241030881560694,4.255622528987726,4.270870322320504,4.286831702298871,4.303568938003865,4.321149688292743,4.339647643439,4.35914307494681,4.379719302470187,4.401455710967769,4.424425941529344,4.44869711355714,4.474328918975896,4.501372561164644,4.529869502094953,4.5598493388945105,4.591325432358725,4.624291225229816,4.658717347172322,4.6945574994195844,4.731761430729393,4.770276880031996,4.810049197452333,4.8510233790495025,4.8931577488729845,4.936432254438645,4.980839691234038,5.026379771846312,5.0730534590235665,5.120852795548281,5.169747063606192,5.219682391478958,5.270589148881534,5.322390285602335,5.37503329922168,5.428512472087774,5.4828877196284616,5.538305041193353,5.594982683639683,5.6531433138802445,5.712849556783283,5.773702285408834,5.834436659261126,5.892435700497655,5.942865281191083,5.976186533007385,5.972889588496741,5.906560360397906
2000-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.256677755493055,4.270840084980602,4.285713582208802,4.301344328798389,4.317780439282144,4.335072286984001,4.353272760699868,4.3724375571943614,4.3926255154827984,4.413898935571265,4.436321161361172,4.4599498617697275,4.484834500419764,4.511015215280537,4.538521523438053,4.567370803826043,4.597566512782474,4.629096457796718,4.6619325645236,4.696029645859749,4.731322797335095,4.767731737745016,4.805175960585539,4.843579156292511,4.8828700440633295,4.92298499082638,4.963882998927756,5.005560893147877,5.048051077553084,5.09141278670377,5.135726990091003,5.181078045773811,5.2275302997563315,5.275117685742988,5.323841150811837,5.373667077447919,5.424549642424174,5.476451403205374,5.529365763012708,5.583329959230948,5.63841210571049,5.694664032917374,5.752007014029747,5.810006763227331,5.867512302418766,5.92218455659931,5.969691178247385,6.001335815912847,5.998651941645382,5.9404691991415985
2000-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.368320150484049,4.384446126447979,4.401337535168467,4.419030314927247,4.437560248310336,4.456962944908487,4.47727382165865,4.4985280804423615,4.520760682483915,4.544006309438881,4.5682982713571825,4.593664578564307,4.620125792679249,4.647693993386179,4.676371600387942,4.706149993408719,4.737007888667758,4.768909516844079,4.801805254616069,4.835635067641766,4.870327985368585,4.905803239884066,4.941978802680382,4.9787749764943054,5.016114907084539,5.053925900865327,5.09215037230129,5.13076077794191,5.169761223284746,5.2091810884310314,5.249072592896915,5.289497301386256,5.330505315809655,5.372123753564543,5.414355388837533,5.457177409210432,5.500564251708319,5.544515998120521,5.5890903600752155,5.634421395636919,5.6807171315221705,5.728260224268833,5.777388142408411,5.828411156728621,5.881393077716097,5.935679321324279,5.988710610541592,6.033038556210983,6.046749209719515,5.968864764664225
2000-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.440520106397791,4.456712000595673,4.47325369729642,4.490160234697994,4.507446357181939,4.525126482667119,4.543214665511682,4.561724554238552,4.580669343221722,4.600061717307983,4.619913790877819,4.640237049492305,4.66104227550442,4.682339453350144,4.704137658726657,4.726444928772504,4.749268109338388,4.77261270551294,4.796484648478989,4.8208960205260345,4.845867845470539,4.871430804245254,4.897622620231343,4.9244870033341455,4.952074717163864,4.9804447483576,5.009664446429413,5.039810260179066,5.070967452216771,5.103225061801534,5.136670812644608,5.171374063758099,5.207361910222174,5.244601705435777,5.283003600545917,5.3224169992421695,5.362653332181854,5.4035227360534135,5.444869426833332,5.486598556055359,5.528677602469393,5.571136410063551,5.614062211184537,5.657565559194482,5.70165389084028,5.7459124206805745,5.788674282998311,5.8253197473429275,5.844471222790689,5.818452068053503
2000-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3353637050077065,4.350262149073508,4.365836093865472,4.3821065157825725,4.3990926218223,4.41681165298049,4.435278660842049,4.454506252998285,4.474504302095296,4.495279612306178,4.51683555884752,4.539171839540722,4.562284145529738,4.586163630213024,4.610796279001125,4.63616217103267,4.662234610604987,4.688979113337238,4.716354482715861,4.744321360847997,4.772846905976995,4.801905758288637,4.831479257866073,4.861555035355842,4.892128117241197,4.92320265232243,4.954796347539717,4.986945839292434,5.019709446785947,5.053164337439083,5.087404511080363,5.122526408439819,5.158604992043106,5.19567264044987,5.233706967490273,5.272616956677334,5.312251381729489,5.352420683995167,5.392928023891771,5.433595948137316,5.474262265427434,5.514766308092085,5.554921511361079,5.594448276899643,5.632823078634579,5.668932003948816,5.700166198432064,5.721382130012452,5.7275211293093085,5.738552930534905
2000-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.078948569821078,4.094613188802382,4.110832289210774,4.127620947872545,4.144992087329163,4.162956236472285,4.181521258538107,4.200692041147421,4.220470142065681,4.240853383207161,4.261835575268125,4.283407349038835,4.3055566893451624,4.328268629924488,4.351524843552299,4.375303161904784,4.399577010691279,4.4243147437296395,4.449480656584019,4.47504576782323,4.500996379550287,4.527336199009778,4.554082592874704,4.581263785903027,4.608920612360532,4.637108937076145,4.665901085876848,4.695387081072898,4.725676263767354,4.756887526889245,4.78913927496488,4.822525044568217,4.857079219606766,4.892755674243685,4.929424805116031,4.966866967804742,5.004781188926275,5.042826497579042,5.080664647458511,5.118012892671114,5.15467368057586,5.1905640304609255,5.225765469484038,5.260585577869372,5.295613931486598,5.331850833700352,5.370920905883411,5.416356487936447,5.48220050907404,5.615950557174703
2000-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.114101977539218,4.130061169658189,4.146386621573875,4.1630882352555085,4.180174574218009,4.1976527148048355,4.215528077191234,4.233804232806532,4.252482684245344,4.271562612970653,4.291040747154396,4.310912858280072,4.3311755164682575,4.351826376866771,4.372864330348886,4.394289680045558,4.416104349030361,4.438312125766444,4.460919580985758,4.483942881394885,4.507415442269397,4.531390591415957,4.555934504000858,4.5811164587986815,4.607008136488657,4.633683972229127,4.661217703353013,4.689674050381051,4.7191041338457715,4.7495336006985,4.780946478345161,4.813258886812841,4.846288204872618,4.87973382729447,4.913182486741718,4.94612406744723,4.977961986396333,5.008080249088857,5.035904927854513,5.060984238279308,5.0830411589177436,5.101999758455449,5.118033381656004,5.13163434853624,5.143715163946496,5.155798433525662,5.170289361993417,5.191763401062878,5.237222703901603,5.403280047209826
2001-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.228355060736277,4.2423758635254325,4.256456330668712,4.270585393201314,4.28474966246815,4.2989331723804876,4.313117086525754,4.327279364408961,4.341394380014309,4.355432484546569,4.369359730907296,4.383141671406447,4.39674976390057,4.410163140658396,4.423369674700115,4.436367228476154,4.4491651229010305,4.46178587348428,4.474267714927419,4.486674823081101,4.499112071087283,4.511732717232819,4.5247311029475705,4.538324183469661,4.552751498166663,4.568279510853887,4.58519566652533,4.603778934080004,4.624283125212874,4.646907227482028,4.67176509700724,4.698848870224508,4.728005397523938,4.758932750465301,4.791186765693007,4.824219158268412,4.85738286523394,4.8899919240584735,4.921365707607415,4.950876363778215,4.977989991336946,5.002301085650712,5.023577751151689,5.041831453496757,5.057418064698562,5.071261430506324,5.085385514503477,5.1048850910494155,5.150378946121994,5.315923434313601
2001-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.244165572024206,4.257308572415153,4.27050903505277,4.283766076495615,4.29707859397657,4.310445241033329,4.323864399815762,4.337334149529189,4.3508522303695605,4.36441600218084,4.3780224300704,4.391669149575368,4.40535688347379,4.419090377829051,4.432878962730027,4.446737207151874,4.460685689380475,4.474751908843922,4.488972071148859,4.5033963752576485,4.5180935934342275,4.533154254467946,4.548690205454877,4.5648286278552686,4.581712526780645,4.599503852012537,4.618381882511084,4.638523416212657,4.660089483086906,4.683203323419649,4.7079241144928,4.734219027909154,4.7619387435867395,4.790814583997931,4.820455839697578,4.850377625486513,4.879999566228001,4.908680192192834,4.935746099150846,4.960526063367032,4.982391515158415,5.0008039296848645,5.015340020331779,5.025705872385635,5.031744180741099,5.0335522846416465,5.032300556823954,5.033913348995274,5.0647091609884045,5.224165716807396
2001-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.499215483393337,4.510205274940468,4.52099237858236,4.531565057240605,4.541910784118494,4.5520161549545355,4.56186678831055,4.57144721194647,4.580740732962975,4.589729288940609,4.598393288686453,4.606712346687413,4.614668068530507,4.6222453007149165,4.629432594041678,4.636222732799643,4.642613357337241,4.648607699853147,4.654216028953669,4.6594618269496175,4.66438828881165,4.669062004119885,4.673574479351456,4.678037637100076,4.682584324942517,4.687372442776783,4.6925895107534235,4.698444493911246,4.705147210072251,4.712885425327071,4.721793996902942,4.731929451590585,4.743243032813977,4.755583209637405,4.768694472315851,4.782249351392751,4.795856875905285,4.809090979681869,4.821524821956674,4.832758539526538,4.842460221578085,4.85041378352113,4.856535629332086,4.8608562774621635,4.863458924494757,4.864412730498836,4.864176131851596,4.866531720114405,4.8922843168178,5.0372523549158785
2001-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.771159561754734,4.78318569209142,4.795140282637474,4.80701696822508,4.818808528536338,4.830506793086587,4.842102533250912,4.8535853392245745,4.864943479406365,4.876163739203919,4.887231236881323,4.8981295040853485,4.908841613543617,4.919350767776862,4.929640336172056,4.939693878820447,4.949495174562299,4.959028254130695,4.968277679680569,4.97723200805102,4.985888538682273,4.994255291453412,5.002352674845698,5.010214536955375,5.017890083502843,5.025446926285189,5.032974762435977,5.040583734711797,5.048393356738838,5.056515268166487,5.065021829916046,5.073923310243196,5.083136968808283,5.092476935025018,5.101644338548059,5.110248671236586,5.117812783156795,5.12378327021281,5.12756082360109,5.128506115599198,5.125956059655681,5.119252082224964,5.107741526244125,5.0907570871937,5.067558174079604,5.037199908137513,4.9987693229566945,4.954303253059119,4.92256456203444,4.976814845992941
2001-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9161233545185015,4.927352846695433,4.938415170546867,4.949301201076649,4.960001478324321,4.970506170146861,4.980805029925217,4.990887348369413,5.000741898438684,5.010356872201126,5.019719808222316,5.028817584008175,5.0376373241627,5.046167571570041,5.054398606799529,5.062322696347031,5.0699343846829645,5.07723083939996,5.084212367579542,5.090885563852938,5.097269000177197,5.103396139637229,5.109317884317569,5.115104413656697,5.12084735830551,5.126663933504762,5.132702194500476,5.1391403111527065,5.146167564445245,5.153968086417187,5.16269102010875,5.172421607040835,5.183164248653368,5.194837397968129,5.207274015468752,5.220225471517872,5.233363440623656,5.246267977139477,5.258421482017848,5.269173271134314,5.277702008132699,5.282979252615688,5.283697486020334,5.27812989360059,5.263900490715822,5.2375591374002815,5.193964620123087,5.127147642815011,5.041589215435457,4.989293304209184
2001-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90100035626201,4.91178531851215,4.922549040373512,4.933290599653755,4.944009110718986,4.95470372855582,4.965373653387338,4.976018135933138,4.9866364834208365,4.9972280664772875,5.007792327053475,5.0183287983670875,5.028837360840533,5.039318692729762,5.0497744497592,5.060207404833762,5.0706216123301076,5.081022602259025,5.091417641705666,5.101817568288927,5.112241378915476,5.122718752799221,5.133291988960431,5.1440187895825,5.154975934216836,5.16626321125487,5.178008202000815,5.19036862218423,5.2035198816449615,5.217642846442637,5.232899118385839,5.249403828975454,5.267207261511897,5.286286306200692,5.306543381461543,5.327806157795569,5.349831301629132,5.372292676417623,5.394779226364887,5.416767669020284,5.43758698537232,5.456384013508283,5.47206614293969,5.483166970699668,5.487586038269094,5.481942948488114,5.459941247856559,5.4091297692706695,5.308091272880489,5.133085991456822
2001-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.652556535626193,4.664178838625392,4.675720404697118,4.687180673560897,4.698559807439522,4.709858771337192,4.721079424264674,4.732224623193546,4.7432983418610695,4.7543058069611135,4.765253654763736,4.77615010594335,4.787004919809742,4.797828997490288,4.808634384958882,4.819434435619505,4.830244002575342,4.841079665855943,4.851960003663031,4.862906098160605,4.873942645426671,4.88509886293268,4.896409327845842,4.907915961585626,4.919671714161985,4.93174333067062,4.944214227967514,4.957186601590905,4.970773599925304,4.985091676903548,5.000247339409385,5.0163079224137155,5.033275967045053,5.051067116734088,5.06949866140488,5.088282620444681,5.107032636415988,5.125249496010587,5.1423313588735775,5.157572594904083,5.170162844013368,5.179167109638569,5.183480231583288,5.181741745731161,5.172219424419417,5.152607280278944,5.119635717312978,5.069532987278841,5.006832087753145,4.978306244994155
